content_id,tmdb_id,title,content_type,genres,primary_genre,release_date,vote_average,vote_count,popularity,original_language,overview,runtime_minutes
TMDB_M_533535,533535,Deadpool & Wolverine,movie,Action|Comedy|Science Fiction,Action,2024-07-24,7.556,8445,33.4561,en,"A listless Wade Wilson toils away in civilian life with his days as the morally flexible mercenary, Deadpool, behind him. But when his homeworld faces an existential threat, Wade must reluctantly suit",121
TMDB_M_1658216,1658216,Stepdaddy,movie,Drama,Drama,2026-04-04,5.0,1,35.4364,tl,Emotions and intrigue run high in this titillating taboo family affair. Chloe and Nica are sisters who both find themselves in their own passionate love affairs with their stepdad Carl.,178
TMDB_M_876566,876566,The House,movie,Thriller|Drama|Science Fiction,Thriller,2021-10-07,5.5,55,28.8494,de,"A married couple retreats to a luxury, high-tech, fully automated house on a remote island. The house AI system goes rogue and turns against them.",179
TMDB_M_1233413,1233413,Sinners,movie,Horror|Action|Thriller,Horror,2025-04-16,7.475,4295,27.0168,en,"Trying to leave their troubled lives behind, twin brothers return to their hometown to start again, only to discover that an even greater evil is waiting to welcome them back.",87
TMDB_M_1426297,1426297,Play Dead,movie,Horror,Horror,2025-03-29,5.973,37,28.8713,es,"A woman wakes up injured in a basement surrounded by corpses. To survive, she pretends to be dead while a grotesque ritual unfolds in the house above.",109
TMDB_M_1218925,1218925,Chainsaw Man - The Movie: Reze Arc,movie,Animation|Action|Romance|Fantasy,Animation,2025-09-19,8.3,787,34.029,ja,"In a brutal war between devils, hunters, and secret enemies, a mysterious girl named Reze has stepped into Denji's world, and he faces his deadliest battle yet, fueled by love in a world where surviva",84
TMDB_M_671,671,Harry Potter and the Philosopher's Stone,movie,Adventure|Fantasy,Adventure,2001-11-16,7.898,29373,33.6716,en,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard—with a place waiting for him at the Hogwarts School of ",120
TMDB_M_1291608,1291608,Dhurandhar,movie,Action|Crime|Thriller,Action,2025-12-05,6.984,243,31.3767,hi,"A mysterious traveler slips into the heart of Karachi's underbelly and rises through its ranks with lethal precision, only to tear the notorious ISI-Underworld nexus apart from within.",131
TMDB_M_911430,911430,F1,movie,Action|Drama,Action,2025-06-25,7.755,3707,32.7741,en,Racing legend Sonny Hayes is coaxed out of retirement to lead a struggling Formula 1 team—and mentor a young hotshot driver—while chasing one more chance at glory.,114
TMDB_M_1584215,1584215,The Internship,movie,Action,Action,2026-01-13,6.23,63,31.9332,en,"A CIA-trained assassin recruits other graduates from her secret childhood program, The Internship, to violently destroy the organization. The CIA fights back with deadly force.",88
TMDB_M_680,680,Pulp Fiction,movie,Thriller|Crime|Comedy,Thriller,1994-09-10,8.486,29967,33.4552,en,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that i",107
TMDB_M_1228246,1228246,Five Nights at Freddy's 2,movie,Horror|Thriller,Horror,2025-12-03,6.657,867,31.0999,en,"One year since the supernatural nightmare at Freddy Fazbear's Pizza, the stories about what transpired there have been twisted into a campy local legend, inspiring the town's first ever Fazfest. With ",152
TMDB_M_1584215,1584215,The Internship,movie,Action,Action,2026-01-13,6.23,63,31.9332,en,"A CIA-trained assassin recruits other graduates from her secret childhood program, The Internship, to violently destroy the organization. The CIA fights back with deadly force.",171
TMDB_M_27205,27205,Inception,movie,Action|Science Fiction|Adventure,Action,2010-07-15,8.371,38975,31.5492,en,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inc",120
TMDB_M_1630433,1630433,The Red Line,movie,Thriller|Crime|Drama,Thriller,2026-03-22,6.889,45,31.382,th,"Three women fall prey to a ruthless phone scam. To settle the score, they'll take on the criminal network that stole their money — and their dignity.",107
TMDB_M_1291608,1291608,Dhurandhar,movie,Action|Crime|Thriller,Action,2025-12-05,6.992,244,31.3767,hi,"A mysterious traveler slips into the heart of Karachi's underbelly and rises through its ranks with lethal precision, only to tear the notorious ISI-Underworld nexus apart from within.",163
TMDB_M_1292695,1292695,They Will Kill You,movie,Action|Horror|Comedy,Action,2026-03-25,6.528,127,31.3409,en,"A woman answers a help wanted ad to be a housekeeper in a mysterious New York City high-rise, unaware that she is entering a community that has seen a number of disappearances over the years and may b",143
TMDB_M_798645,798645,The Running Man,movie,Action|Thriller|Science Fiction,Action,2025-11-11,6.763,1366,31.1632,en,"Desperate to save his sick daughter, working-class Ben Richards is convinced by The Running Man's charming but ruthless producer to enter the deadly competition game as a last resort. But Ben's defian",130
TMDB_M_1228246,1228246,Five Nights at Freddy's 2,movie,Horror|Thriller,Horror,2025-12-03,6.657,867,31.0999,en,"One year since the supernatural nightmare at Freddy Fazbear's Pizza, the stories about what transpired there have been twisted into a campy local legend, inspiring the town's first ever Fazfest. With ",162
TMDB_M_646315,646315,The Legendary Lighter,movie,Action,Action,2019-10-29,4.8,4,31.0353,ko,A man who used to be called Lighter cleans up his act from his days as a gangster and struggles to start over.,138
TMDB_M_1631917,1631917,18th Rose,movie,Drama|Romance,Drama,2026-04-09,5.667,6,30.6328,tl,"A spirited teen dreaming of the perfect debut makes a deal with a lonely newcomer, but unexpected feelings and revelations may shatter their plans.",98
TMDB_M_1061474,1061474,Superman,movie,Science Fiction|Adventure|Action,Science Fiction,2025-07-09,7.343,4586,30.6161,en,"Superman, a journalist in Metropolis, embarks on a journey to reconcile his Kryptonian heritage with his human upbringing as Clark Kent.",113
TMDB_M_1022789,1022789,Inside Out 2,movie,Animation|Adventure|Comedy|Family,Animation,2024-06-11,7.544,6579,30.3029,en,"Teenager Riley's mind headquarters is undergoing a sudden demolition to make room for something entirely unexpected: new Emotions! Joy, Sadness, Anger, Fear and Disgust, who’ve long been running a suc",97
TMDB_M_1635276,1635276,Eat Pray Bark,movie,Comedy,Comedy,2026-04-01,5.707,58,30.2748,de,"In this tumultuous comedy, five eccentric dog owners seek help in dealing with their four-legged friends. Their last hope: an intensive course with the charismatic and legendary dog trainer Nodon in t",111
TMDB_M_38,38,Eternal Sunshine of the Spotless Mind,movie,Science Fiction|Drama|Romance,Science Fiction,2004-03-19,8.09,16195,29.8514,en,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still",175
TMDB_M_1650558,1650558,Abot Langit,movie,Romance,Romance,2026-03-13,5.0,1,29.677,tl,"The relationship of a couple is tested when the girl’s first official flight pairs her with a confident senior pilot, jealousy and power dynamics surface in the training ground. The girl is now torn b",151
TMDB_M_28322,28322,Madness,movie,Thriller|Action|Crime,Thriller,1980-03-20,4.929,28,29.4035,it,"An escaped convicted murderer invades the cottage of a man, his wife and the wife's sister, whereupon he proceeds to torment this already dysfunctional trio with rape and violence.",148
TMDB_M_1110034,1110034,Kraken,movie,Horror|Action|Thriller,Horror,2026-02-06,6.25,9,28.9328,no,"Marine biologist Johanne is doing research on a fish farm in Vangsnes, a rural community located by the fjord, when she encounters several strange occurrences. Along with the brutal deaths of two loca",113
TMDB_M_1087192,1087192,How to Train Your Dragon,movie,Fantasy|Family|Action|Adventure,Fantasy,2025-06-06,7.927,2712,28.9224,en,"On the rugged isle of Berk, where Vikings and dragons have been bitter enemies for generations, Hiccup stands apart, defying centuries of tradition when he befriends Toothless, a feared Night Fury dra",175
TMDB_M_122,122,The Lord of the Rings: The Return of the King,movie,Adventure|Fantasy|Action,Adventure,2003-12-17,8.496,26300,28.906,en,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is r",154
TMDB_M_1426297,1426297,Play Dead,movie,Horror,Horror,2025-03-29,5.973,37,28.8713,es,"A woman wakes up injured in a basement surrounded by corpses. To survive, she pretends to be dead while a grotesque ritual unfolds in the house above.",134
TMDB_M_876566,876566,The House,movie,Thriller|Drama|Science Fiction,Thriller,2021-10-07,5.5,55,28.8494,de,"A married couple retreats to a luxury, high-tech, fully automated house on a remote island. The house AI system goes rogue and turns against them.",154
TMDB_M_1650558,1650558,Abot Langit,movie,Romance,Romance,2026-03-13,5.0,1,29.677,tl,"The relationship of a couple is tested when the girl’s first official flight pairs her with a confident senior pilot, jealousy and power dynamics surface in the training ground. The girl is now torn b",131
TMDB_M_1196067,1196067,Worldbreaker,movie,Science Fiction|Action|Horror,Science Fiction,2025-10-30,5.829,129,26.9101,en,"Five years ago, a tear in the fabric of reality brought creatures to our world from an alternate dimension bent on our destruction. A father hides his daughter on an island to keep her safe while he p",126
TMDB_M_950387,950387,A Minecraft Movie,movie,Family|Fantasy|Comedy|Adventure,Family,2025-03-31,6.266,2907,27.6271,en,"Four misfits find themselves struggling with ordinary problems when they are suddenly pulled through a mysterious portal into the Overworld: a bizarre, cubic wonderland that thrives on imagination. To",108
TMDB_M_28322,28322,Madness,movie,Thriller|Action|Crime,Thriller,1980-03-20,4.929,28,29.4035,it,"An escaped convicted murderer invades the cottage of a man, his wife and the wife's sister, whereupon he proceeds to torment this already dysfunctional trio with rape and violence.",97
TMDB_M_567609,567609,Ready or Not,movie,Horror|Comedy,Horror,2019-08-21,7.05,5239,26.4242,en,A young bride's wedding night turns into her worst nightmare when her ridiculously rich in-laws force her to play a gruesome game of hide-and-seek.,145
TMDB_M_665,665,Ben-Hur,movie,History|Drama|Adventure,History,1959-11-18,7.883,3098,27.165,en,"In ancient Judea, a Jewish aristocrat opposing Roman occupation of his homeland reunites with his childhood friend, now a Roman commander — setting in motion a saga of betrayal, adventure, tragedy, re",143
TMDB_M_519182,519182,Despicable Me 4,movie,Family|Comedy|Animation|Science Fiction|Adventure,Family,2024-06-20,6.983,3143,27.921,en,"Gru and Lucy and their girls—Margo, Edith and Agnes—welcome a new member to the Gru family, Gru Jr., who is intent on tormenting his dad. Gru also faces a new nemesis in Maxime Le Mal and his femme fa",91
TMDB_M_569094,569094,Spider-Man: Across the Spider-Verse,movie,Animation|Action|Adventure|Science Fiction,Animation,2023-05-31,8.333,8431,27.1839,en,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged wit",176
TMDB_M_597,597,Titanic,movie,Drama|Romance,Drama,1997-12-18,7.902,26979,28.8173,en,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi w",86
TMDB_M_1119449,1119449,"Good Luck, Have Fun, Don't Die",movie,Science Fiction|Action|Comedy,Science Fiction,2026-02-13,6.909,314,28.1361,en,A 'Man from the Future' arrives at an LA diner where he must recruit the precise combination of disgruntled patrons to join him on a one-night quest to save the world from the terminal threat of a rog,94
TMDB_M_872585,872585,Oppenheimer,movie,Drama|History,Drama,2023-07-19,8.033,11575,28.4451,en,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,99
TMDB_M_193972,193972,Living Marble,movie,Comedy,Comedy,1910-05-16,4.6,8,24.2498,de,"Four gentlemen are talking in a beer-garden; during a short absence of one of them, who pretends to be an art lover, the others decide to make a prank on him. When he comes back, one them invites the ",160
TMDB_M_575265,575265,Mission: Impossible - The Final Reckoning,movie,Action|Thriller|Adventure,Action,2025-05-17,7.2,2690,27.1449,en,Ethan Hunt and team continue their search for the terrifying AI known as the Entity — which has infiltrated intelligence networks all over the globe — with the world's governments and a mysterious gho,100
