rating_id,customer_id,content_id,rating,rated_at
RAT_0000409,CUST_000026,TMDB_M_1430,3,2026-03-12
RAT_0000410,CUST_000026,TMDB_M_447273,3,2026-03-09
RAT_0000411,CUST_000027,TMDB_M_1007734,4,2026-03-18
RAT_0000412,CUST_000027,TMDB_M_1011477,3,2026-02-26
RAT_0000413,CUST_000027,TMDB_M_1168190,3,2026-01-12
RAT_0000414,CUST_000027,TMDB_M_1357633,3,2026-04-02
RAT_0000415,CUST_000027,TMDB_M_1426964,1,2026-04-16
RAT_0000416,CUST_000027,TMDB_M_264980,2,2026-03-12
RAT_0000417,CUST_000027,TMDB_M_273477,3,2026-02-22
RAT_0000418,CUST_000027,TMDB_M_299536,2,2026-01-15
RAT_0000419,CUST_000027,TMDB_M_346,1,2026-04-25
RAT_0000420,CUST_000027,TMDB_M_62029,2,2025-11-03
RAT_0000421,CUST_000027,TMDB_M_76600,2,2026-03-04
RAT_0000422,CUST_000027,TMDB_M_939243,2,2026-03-31
RAT_0000423,CUST_000027,TMDB_T_1100,3,2026-04-07
RAT_0000424,CUST_000027,TMDB_T_127529,2,2026-04-23
RAT_0000425,CUST_000027,TMDB_T_1981,3,2026-02-18
RAT_0000426,CUST_000027,TMDB_T_228091,4,2025-12-16
RAT_0000427,CUST_000027,TMDB_T_71712,3,2026-01-09
RAT_0000428,CUST_000027,TMDB_T_98031,1,2026-02-15
RAT_0000429,CUST_000028,TMDB_M_1110034,2,2025-03-04
RAT_0000430,CUST_000028,TMDB_M_1197137,3,2025-07-08
RAT_0000431,CUST_000028,TMDB_M_1526650,3,2025-09-21
RAT_0000432,CUST_000028,TMDB_M_1575337,2,2024-11-06
RAT_0000433,CUST_000028,TMDB_M_19592,1,2026-01-18
RAT_0000434,CUST_000028,TMDB_M_315162,1,2024-09-16
RAT_0000435,CUST_000028,TMDB_M_694,4,2025-06-13
RAT_0000436,CUST_000028,TMDB_M_809,5,2024-08-16
RAT_0000437,CUST_000028,TMDB_M_848116,3,2025-02-05
RAT_0000438,CUST_000028,TMDB_M_863,1,2024-11-13
RAT_0000439,CUST_000028,TMDB_T_119051,4,2026-04-08
RAT_0000440,CUST_000028,TMDB_T_1399,3,2026-03-19
RAT_0000441,CUST_000028,TMDB_T_1855,2,2024-09-23
RAT_0000442,CUST_000028,TMDB_T_2224,2,2025-07-06
RAT_0000443,CUST_000028,TMDB_T_2661,1,2024-07-30
RAT_0000444,CUST_000028,TMDB_T_34307,4,2024-11-08
RAT_0000445,CUST_000028,TMDB_T_45790,4,2025-04-26
RAT_0000446,CUST_000028,TMDB_T_4604,4,2025-12-15
RAT_0000447,CUST_000028,TMDB_T_59941,4,2025-04-25
RAT_0000448,CUST_000028,TMDB_T_71494,1,2026-02-05
RAT_0000449,CUST_000028,TMDB_T_764,1,2024-07-27
RAT_0000450,CUST_000028,TMDB_T_95557,3,2025-12-27
RAT_0000451,CUST_000029,TMDB_M_10138,3,2026-02-20
RAT_0000452,CUST_000029,TMDB_M_1088434,1,2026-02-21
RAT_0000453,CUST_000029,TMDB_M_11,5,2026-03-28
RAT_0000454,CUST_000029,TMDB_M_1226863,1,2026-03-13
RAT_0000455,CUST_000029,TMDB_M_128,4,2026-03-25
RAT_0000456,CUST_000029,TMDB_M_1539104,3,2026-02-21
RAT_0000457,CUST_000029,TMDB_M_228150,3,2026-03-21
RAT_0000458,CUST_000029,TMDB_M_27205,3,2026-03-17
RAT_0000459,CUST_000029,TMDB_M_419430,4,2026-03-21
RAT_0000460,CUST_000029,TMDB_M_662707,3,2026-03-26
RAT_0000461,CUST_000029,TMDB_M_675,2,2026-04-05
RAT_0000462,CUST_000029,TMDB_M_701387,4,2026-03-27
RAT_0000463,CUST_000029,TMDB_M_879945,4,2026-03-02
RAT_0000464,CUST_000029,TMDB_T_119051,5,2026-03-22
RAT_0000465,CUST_000029,TMDB_T_1705,4,2026-04-10
RAT_0000466,CUST_000029,TMDB_T_4607,5,2026-04-11
RAT_0000467,CUST_000030,TMDB_M_11036,3,2024-12-28
RAT_0000468,CUST_000030,TMDB_M_1115544,3,2026-03-27
RAT_0000469,CUST_000030,TMDB_M_1367642,2,2025-06-21
RAT_0000470,CUST_000030,TMDB_M_378236,2,2025-03-06
RAT_0000471,CUST_000030,TMDB_M_497,1,2025-02-08
RAT_0000472,CUST_000030,TMDB_M_559,3,2026-02-24
RAT_0000473,CUST_000030,TMDB_M_615,3,2025-10-04
RAT_0000474,CUST_000030,TMDB_M_911430,4,2025-05-14
RAT_0000475,CUST_000030,TMDB_T_1409,2,2026-03-20
RAT_0000476,CUST_000030,TMDB_T_1705,4,2025-12-02
RAT_0000477,CUST_000030,TMDB_T_1973,2,2025-12-31
RAT_0000478,CUST_000030,TMDB_T_2122,2,2025-01-30
RAT_0000479,CUST_000030,TMDB_T_2288,3,2025-05-19
RAT_0000480,CUST_000030,TMDB_T_35007,3,2025-08-28
RAT_0000481,CUST_000030,TMDB_T_59941,4,2025-06-04
RAT_0000482,CUST_000030,TMDB_T_76479,4,2025-03-04
RAT_0000483,CUST_000030,TMDB_T_790,3,2024-11-10
RAT_0000484,CUST_000030,TMDB_T_95479,3,2026-04-10
RAT_0000485,CUST_000031,TMDB_M_1019420,4,2025-01-25
RAT_0000486,CUST_000031,TMDB_M_1310568,5,2025-09-08
RAT_0000487,CUST_000031,TMDB_M_1419406,2,2025-06-08
RAT_0000488,CUST_000031,TMDB_M_1650558,2,2026-01-31
RAT_0000489,CUST_000031,TMDB_M_419430,5,2025-07-22
RAT_0000490,CUST_000031,TMDB_M_634649,4,2025-11-06
RAT_0000491,CUST_000031,TMDB_M_687163,4,2025-05-15
RAT_0000492,CUST_000031,TMDB_T_1100,4,2025-11-03
RAT_0000493,CUST_000031,TMDB_T_124364,3,2025-08-23
RAT_0000494,CUST_000031,TMDB_T_1409,3,2025-05-12
RAT_0000495,CUST_000031,TMDB_T_1419,3,2024-08-09
RAT_0000496,CUST_000031,TMDB_T_1431,3,2025-09-04
RAT_0000497,CUST_000031,TMDB_T_1622,4,2025-06-21
RAT_0000498,CUST_000031,TMDB_T_1695,4,2025-04-23
RAT_0000499,CUST_000031,TMDB_T_2221,4,2026-04-10
RAT_0000500,CUST_000031,TMDB_T_35007,5,2026-02-11
RAT_0000501,CUST_000031,TMDB_T_502,3,2026-02-12
RAT_0000502,CUST_000031,TMDB_T_58841,2,2025-01-03
RAT_0000503,CUST_000031,TMDB_T_60622,4,2025-04-30
RAT_0000504,CUST_000031,TMDB_T_65334,4,2025-09-27
RAT_0000505,CUST_000031,TMDB_T_82873,3,2026-01-03
RAT_0000506,CUST_000032,TMDB_M_1022789,2,2025-10-14
RAT_0000507,CUST_000032,TMDB_M_1084242,1,2024-12-26
RAT_0000508,CUST_000032,TMDB_M_1115544,2,2025-06-02
RAT_0000509,CUST_000032,TMDB_M_1168190,2,2025-04-08
RAT_0000510,CUST_000032,TMDB_M_1297842,2,2026-02-10
RAT_0000511,CUST_000032,TMDB_M_1311031,3,2026-03-20
RAT_0000512,CUST_000032,TMDB_M_1406657,1,2025-04-13
RAT_0000513,CUST_000032,TMDB_M_177572,2,2026-01-06
RAT_0000514,CUST_000032,TMDB_M_193972,2,2025-11-24
RAT_0000515,CUST_000032,TMDB_M_330457,3,2024-10-06
RAT_0000516,CUST_000032,TMDB_M_475557,2,2024-12-04
RAT_0000517,CUST_000032,TMDB_M_539,3,2025-09-15
RAT_0000518,CUST_000032,TMDB_M_848116,3,2024-11-28
RAT_0000519,CUST_000032,TMDB_M_9502,3,2025-11-18
RAT_0000520,CUST_000032,TMDB_M_99861,3,2024-11-13
RAT_0000521,CUST_000032,TMDB_T_100088,3,2025-05-04
RAT_0000522,CUST_000032,TMDB_T_1403,5,2025-10-06
RAT_0000523,CUST_000032,TMDB_T_228091,3,2025-05-24
RAT_0000524,CUST_000032,TMDB_T_250307,3,2025-01-20
RAT_0000525,CUST_000032,TMDB_T_289219,2,2025-01-05
RAT_0000526,CUST_000032,TMDB_T_35007,3,2025-06-09
RAT_0000527,CUST_000032,TMDB_T_59941,4,2025-11-19
RAT_0000528,CUST_000032,TMDB_T_62223,4,2025-11-25
RAT_0000529,CUST_000032,TMDB_T_63770,4,2025-08-03
RAT_0000530,CUST_000032,TMDB_T_68350,3,2025-05-02
RAT_0000531,CUST_000033,TMDB_M_4935,5,2026-04-06
RAT_0000532,CUST_000033,TMDB_M_497,3,2025-11-22
RAT_0000533,CUST_000033,TMDB_M_8966,4,2025-05-26
RAT_0000534,CUST_000033,TMDB_T_1981,2,2025-04-07
RAT_0000535,CUST_000033,TMDB_T_291,5,2026-03-23
RAT_0000536,CUST_000033,TMDB_T_45790,2,2025-10-22
RAT_0000537,CUST_000034,TMDB_M_1088434,3,2025-12-03
RAT_0000538,CUST_000034,TMDB_M_1252037,4,2026-01-05
RAT_0000539,CUST_000034,TMDB_M_18988,4,2026-02-05
RAT_0000540,CUST_000034,TMDB_M_285,5,2026-02-10
RAT_0000541,CUST_000034,TMDB_M_389,1,2025-11-15
RAT_0000542,CUST_000034,TMDB_T_154770,4,2026-03-14
RAT_0000543,CUST_000034,TMDB_T_22980,4,2026-02-15
RAT_0000544,CUST_000034,TMDB_T_237020,4,2026-02-20
RAT_0000545,CUST_000034,TMDB_T_290856,3,2025-10-28
RAT_0000546,CUST_000034,TMDB_T_32415,2,2026-04-02
RAT_0000547,CUST_000034,TMDB_T_34307,3,2026-03-17
RAT_0000548,CUST_000034,TMDB_T_4656,5,2026-04-05
RAT_0000549,CUST_000034,TMDB_T_5092,4,2026-03-05
RAT_0000550,CUST_000034,TMDB_T_70672,3,2026-04-08
RAT_0000551,CUST_000035,TMDB_M_1611398,3,2026-03-14
RAT_0000552,CUST_000035,TMDB_M_193972,1,2026-03-13
RAT_0000553,CUST_000035,TMDB_M_19404,2,2026-01-19
RAT_0000554,CUST_000035,TMDB_M_313369,2,2026-03-09
RAT_0000555,CUST_000035,TMDB_M_414906,5,2026-01-28
RAT_0000556,CUST_000035,TMDB_M_941109,2,2026-02-02
RAT_0000557,CUST_000035,TMDB_T_1409,4,2025-07-07
RAT_0000558,CUST_000035,TMDB_T_1417,3,2025-09-23
RAT_0000559,CUST_000035,TMDB_T_1855,1,2026-02-07
RAT_0000560,CUST_000035,TMDB_T_195670,2,2025-07-31
RAT_0000561,CUST_000035,TMDB_T_1981,4,2026-02-19
RAT_0000562,CUST_000035,TMDB_T_32692,3,2026-04-10
RAT_0000563,CUST_000035,TMDB_T_3452,2,2025-08-27
RAT_0000564,CUST_000035,TMDB_T_4629,4,2026-03-07
RAT_0000565,CUST_000035,TMDB_T_48866,5,2025-09-02
RAT_0000566,CUST_000035,TMDB_T_60059,4,2026-01-21
RAT_0000567,CUST_000035,TMDB_T_60622,1,2025-10-31
RAT_0000568,CUST_000035,TMDB_T_79744,3,2026-03-15
RAT_0000569,CUST_000035,TMDB_T_80748,2,2026-03-12
RAT_0000570,CUST_000036,TMDB_M_1192548,5,2026-03-03
RAT_0000571,CUST_000036,TMDB_M_1610418,4,2025-01-05
RAT_0000572,CUST_000036,TMDB_M_1620551,5,2026-01-11
RAT_0000573,CUST_000036,TMDB_M_1635276,1,2025-09-16
RAT_0000574,CUST_000036,TMDB_T_1416,3,2026-02-06
RAT_0000575,CUST_000036,TMDB_T_20111,4,2025-02-28
RAT_0000576,CUST_000036,TMDB_T_2661,4,2026-04-11
RAT_0000577,CUST_000036,TMDB_T_37854,3,2026-01-18
RAT_0000578,CUST_000036,TMDB_T_4177,3,2025-06-19
RAT_0000579,CUST_000036,TMDB_T_5920,3,2025-06-29
RAT_0000580,CUST_000037,TMDB_M_103,4,2026-02-09
RAT_0000581,CUST_000037,TMDB_M_1523145,3,2026-03-08
RAT_0000582,CUST_000037,TMDB_M_803796,4,2026-04-06
RAT_0000583,CUST_000037,TMDB_M_941109,5,2026-04-08
RAT_0000584,CUST_000037,TMDB_T_1405,3,2026-03-06
RAT_0000585,CUST_000037,TMDB_T_1409,2,2026-04-03
RAT_0000586,CUST_000037,TMDB_T_1431,2,2026-04-08
RAT_0000587,CUST_000037,TMDB_T_32692,4,2026-04-01
RAT_0000588,CUST_000037,TMDB_T_549,1,2026-04-11
RAT_0000589,CUST_000037,TMDB_T_74561,2,2026-04-11
RAT_0000590,CUST_000037,TMDB_T_79744,5,2026-03-04
RAT_0000591,CUST_000038,TMDB_M_49051,2,2025-12-20
RAT_0000592,CUST_000038,TMDB_M_675,4,2026-01-21
RAT_0000593,CUST_000038,TMDB_M_808,3,2025-09-11
RAT_0000594,CUST_000038,TMDB_M_862739,5,2026-02-21
RAT_0000595,CUST_000038,TMDB_M_875828,2,2025-04-27
RAT_0000596,CUST_000038,TMDB_T_18165,2,2025-10-30
RAT_0000597,CUST_000038,TMDB_T_1911,4,2026-02-16
RAT_0000598,CUST_000038,TMDB_T_2661,3,2025-07-10
RAT_0000599,CUST_000038,TMDB_T_35007,3,2026-02-08
RAT_0000600,CUST_000038,TMDB_T_549,3,2025-03-03
RAT_0000601,CUST_000038,TMDB_T_66732,4,2025-08-19
RAT_0000602,CUST_000038,TMDB_T_6836,2,2026-02-28
RAT_0000603,CUST_000038,TMDB_T_790,4,2025-04-25
RAT_0000604,CUST_000038,TMDB_T_94722,2,2025-03-17
RAT_0000605,CUST_000039,TMDB_M_1049471,5,2025-12-03
RAT_0000606,CUST_000039,TMDB_M_1266990,4,2026-03-28
RAT_0000607,CUST_000039,TMDB_M_1523145,4,2025-12-21
RAT_0000608,CUST_000039,TMDB_M_680493,5,2026-02-18
RAT_0000609,CUST_000039,TMDB_M_999136,4,2026-01-01
RAT_0000610,CUST_000039,TMDB_T_1695,4,2025-12-26
RAT_0000611,CUST_000039,TMDB_T_1705,4,2025-11-05
RAT_0000612,CUST_000039,TMDB_T_4604,3,2026-04-08
RAT_0000613,CUST_000039,TMDB_T_48866,5,2026-01-26
RAT_0000614,CUST_000039,TMDB_T_65733,2,2025-06-17
RAT_0000615,CUST_000039,TMDB_T_693,4,2026-02-27
RAT_0000616,CUST_000040,TMDB_M_1171145,3,2026-01-06
RAT_0000617,CUST_000040,TMDB_M_1268127,5,2025-12-01
RAT_0000618,CUST_000040,TMDB_M_1381027,4,2026-03-19
RAT_0000619,CUST_000040,TMDB_M_1403327,5,2026-03-02
RAT_0000620,CUST_000040,TMDB_M_238,4,2024-12-22
RAT_0000621,CUST_000040,TMDB_M_313369,5,2026-04-04
RAT_0000622,CUST_000040,TMDB_M_876566,5,2025-07-11
RAT_0000623,CUST_000040,TMDB_T_10534,3,2025-01-30
RAT_0000624,CUST_000040,TMDB_T_1434,3,2025-06-04
RAT_0000625,CUST_000040,TMDB_T_195670,3,2025-09-15
RAT_0000626,CUST_000040,TMDB_T_33238,3,2025-10-20
RAT_0000627,CUST_000040,TMDB_T_34307,4,2026-04-07
RAT_0000628,CUST_000041,TMDB_M_10191,3,2025-07-28
RAT_0000629,CUST_000041,TMDB_M_1087192,4,2025-03-06
RAT_0000630,CUST_000041,TMDB_M_1408208,3,2026-04-10
RAT_0000631,CUST_000041,TMDB_M_1630433,4,2026-03-30
RAT_0000632,CUST_000041,TMDB_M_271110,4,2024-12-05
RAT_0000633,CUST_000041,TMDB_M_429,4,2026-02-20
RAT_0000634,CUST_000041,TMDB_M_453395,5,2025-08-16
RAT_0000635,CUST_000041,TMDB_M_539,2,2024-07-09
RAT_0000636,CUST_000041,TMDB_M_8966,1,2024-10-26
RAT_0000637,CUST_000041,TMDB_M_945961,1,2024-08-14
RAT_0000638,CUST_000041,TMDB_T_1405,4,2024-07-15
RAT_0000639,CUST_000041,TMDB_T_4556,4,2025-12-16
RAT_0000640,CUST_000041,TMDB_T_62223,3,2025-05-15
RAT_0000641,CUST_000042,TMDB_M_120,4,2026-01-13
RAT_0000642,CUST_000042,TMDB_M_157336,1,2025-03-21
RAT_0000643,CUST_000042,TMDB_M_181808,3,2025-04-14
RAT_0000644,CUST_000042,TMDB_M_181812,3,2025-05-24
RAT_0000645,CUST_000042,TMDB_M_244786,3,2025-10-04
RAT_0000646,CUST_000042,TMDB_M_52741,4,2026-01-10
RAT_0000647,CUST_000042,TMDB_M_564,4,2026-04-05
RAT_0000648,CUST_000042,TMDB_M_671,3,2025-05-11
RAT_0000649,CUST_000042,TMDB_M_675,1,2025-04-26
RAT_0000650,CUST_000042,TMDB_M_803796,5,2026-03-22
RAT_0000651,CUST_000042,TMDB_M_8966,4,2025-09-23
RAT_0000652,CUST_000042,TMDB_M_967,3,2026-03-22
RAT_0000653,CUST_000042,TMDB_T_1695,3,2025-03-30
RAT_0000654,CUST_000042,TMDB_T_76572,3,2026-02-14
RAT_0000655,CUST_000042,TMDB_T_790,4,2026-01-27
RAT_0000656,CUST_000043,TMDB_M_11036,4,2026-03-12
RAT_0000657,CUST_000043,TMDB_M_1124,4,2026-04-05
RAT_0000658,CUST_000043,TMDB_M_1135873,1,2025-07-28
RAT_0000659,CUST_000043,TMDB_M_1191876,4,2026-02-18
RAT_0000660,CUST_000043,TMDB_M_1291335,3,2025-03-30
RAT_0000661,CUST_000043,TMDB_M_1326106,4,2025-10-02
RAT_0000662,CUST_000043,TMDB_M_83533,2,2025-09-14
RAT_0000663,CUST_000043,TMDB_T_100088,4,2025-06-01
RAT_0000664,CUST_000043,TMDB_T_12971,3,2025-03-15
RAT_0000665,CUST_000043,TMDB_T_1402,4,2025-12-30
RAT_0000666,CUST_000043,TMDB_T_2288,2,2025-06-16
RAT_0000667,CUST_000043,TMDB_T_34307,3,2025-12-16
RAT_0000668,CUST_000043,TMDB_T_85552,4,2025-09-16
RAT_0000669,CUST_000044,TMDB_M_1054867,3,2026-01-07
RAT_0000670,CUST_000044,TMDB_M_1284460,4,2025-12-20
RAT_0000671,CUST_000044,TMDB_M_1424965,4,2025-05-24
RAT_0000672,CUST_000044,TMDB_M_228150,4,2026-04-02
RAT_0000673,CUST_000044,TMDB_M_315162,3,2025-07-15
RAT_0000674,CUST_000044,TMDB_M_374720,5,2025-11-01
RAT_0000675,CUST_000044,TMDB_M_502356,3,2025-07-15
RAT_0000676,CUST_000044,TMDB_M_773543,3,2025-10-30
RAT_0000677,CUST_000044,TMDB_M_857,4,2025-11-12
RAT_0000678,CUST_000044,TMDB_T_100088,4,2025-04-27
RAT_0000679,CUST_000044,TMDB_T_2224,4,2026-03-20
RAT_0000680,CUST_000045,TMDB_M_1083637,2,2026-03-08
RAT_0000681,CUST_000045,TMDB_M_1119878,4,2025-07-10
RAT_0000682,CUST_000045,TMDB_M_1192548,5,2026-03-19
RAT_0000683,CUST_000045,TMDB_M_1584215,3,2026-03-19
RAT_0000684,CUST_000045,TMDB_M_1620551,1,2026-03-24
RAT_0000685,CUST_000045,TMDB_M_218,3,2025-12-10
RAT_0000686,CUST_000045,TMDB_M_226674,3,2026-01-14
RAT_0000687,CUST_000045,TMDB_M_293660,4,2026-02-03
RAT_0000688,CUST_000045,TMDB_M_479197,4,2026-04-03
RAT_0000689,CUST_000045,TMDB_M_545611,2,2025-12-15
RAT_0000690,CUST_000045,TMDB_M_575265,3,2025-07-05
RAT_0000691,CUST_000045,TMDB_M_798645,2,2025-09-23
RAT_0000692,CUST_000045,TMDB_T_127529,2,2026-04-11
RAT_0000693,CUST_000045,TMDB_T_1409,3,2026-02-22
RAT_0000694,CUST_000045,TMDB_T_2004,1,2025-09-21
RAT_0000695,CUST_000045,TMDB_T_2171,1,2025-07-13
RAT_0000696,CUST_000045,TMDB_T_30981,3,2025-12-06
RAT_0000697,CUST_000045,TMDB_T_790,2,2025-11-17
RAT_0000698,CUST_000045,TMDB_T_95557,2,2025-07-13
RAT_0000699,CUST_000046,TMDB_M_1198994,2,2025-11-08
RAT_0000700,CUST_000046,TMDB_M_1284460,3,2026-03-21
RAT_0000701,CUST_000046,TMDB_M_1408208,4,2025-08-14
RAT_0000702,CUST_000046,TMDB_M_246,4,2026-03-29
RAT_0000703,CUST_000046,TMDB_M_453395,1,2025-09-13
RAT_0000704,CUST_000046,TMDB_M_934433,3,2025-10-07
RAT_0000705,CUST_000046,TMDB_T_1415,3,2025-10-04
RAT_0000706,CUST_000046,TMDB_T_1667,3,2025-08-14
RAT_0000707,CUST_000046,TMDB_T_4604,3,2025-11-20
RAT_0000708,CUST_000046,TMDB_T_61818,3,2026-02-23
RAT_0000709,CUST_000046,TMDB_T_63770,2,2025-11-15
RAT_0000710,CUST_000046,TMDB_T_85077,5,2026-03-06
RAT_0000711,CUST_000047,TMDB_M_106,2,2025-10-20
RAT_0000712,CUST_000047,TMDB_M_1084242,3,2026-04-09
RAT_0000713,CUST_000047,TMDB_M_1087192,4,2026-03-21
RAT_0000714,CUST_000047,TMDB_M_1119449,1,2025-09-12
RAT_0000715,CUST_000047,TMDB_M_1159831,1,2025-11-03
RAT_0000716,CUST_000047,TMDB_M_1236153,3,2026-01-13
RAT_0000717,CUST_000047,TMDB_M_1327819,1,2025-09-09
RAT_0000718,CUST_000047,TMDB_M_335983,3,2026-02-21
RAT_0000719,CUST_000047,TMDB_M_447365,5,2025-11-06
RAT_0000720,CUST_000047,TMDB_M_453395,3,2025-10-21
RAT_0000721,CUST_000047,TMDB_M_4935,3,2026-03-16
RAT_0000722,CUST_000047,TMDB_M_533533,3,2026-01-01
RAT_0000723,CUST_000047,TMDB_M_601,3,2025-10-05
RAT_0000724,CUST_000047,TMDB_M_604079,4,2026-03-15
RAT_0000725,CUST_000047,TMDB_M_803796,4,2025-10-29
RAT_0000726,CUST_000047,TMDB_M_8966,3,2026-03-18
RAT_0000727,CUST_000047,TMDB_M_967941,2,2026-01-14
RAT_0000728,CUST_000047,TMDB_T_291,3,2026-03-21
RAT_0000729,CUST_000047,TMDB_T_65334,1,2026-02-25
RAT_0000730,CUST_000047,TMDB_T_94722,4,2025-10-28
RAT_0000731,CUST_000048,TMDB_M_1084242,2,2025-11-08
RAT_0000732,CUST_000048,TMDB_M_11036,4,2025-12-13
RAT_0000733,CUST_000048,TMDB_M_330457,3,2025-02-20
RAT_0000734,CUST_000048,TMDB_M_662707,3,2025-04-13
RAT_0000735,CUST_000048,TMDB_T_278275,5,2025-11-18
RAT_0000736,CUST_000048,TMDB_T_39351,4,2024-12-30
RAT_0000737,CUST_000048,TMDB_T_4556,3,2025-03-29
RAT_0000738,CUST_000048,TMDB_T_45789,4,2024-10-21
RAT_0000739,CUST_000048,TMDB_T_4629,3,2026-02-01
RAT_0000740,CUST_000049,TMDB_M_1015606,3,2026-04-01
RAT_0000741,CUST_000049,TMDB_M_1054867,2,2026-01-21
RAT_0000742,CUST_000049,TMDB_M_1168190,2,2026-03-14
RAT_0000743,CUST_000049,TMDB_M_1214931,4,2026-04-21
RAT_0000744,CUST_000049,TMDB_M_1381027,5,2026-01-10
RAT_0000745,CUST_000049,TMDB_M_1462146,4,2025-08-29
RAT_0000746,CUST_000049,TMDB_M_1641319,2,2026-02-08
RAT_0000747,CUST_000049,TMDB_M_637649,1,2026-01-11
RAT_0000748,CUST_000049,TMDB_M_665,3,2026-01-14
RAT_0000749,CUST_000049,TMDB_M_876566,4,2025-12-04
RAT_0000750,CUST_000049,TMDB_T_1402,4,2025-10-25
RAT_0000751,CUST_000049,TMDB_T_20111,3,2026-03-28
RAT_0000752,CUST_000049,TMDB_T_2190,4,2026-01-07
RAT_0000753,CUST_000049,TMDB_T_2661,5,2025-12-21
RAT_0000754,CUST_000049,TMDB_T_4376,1,2026-03-01
RAT_0000755,CUST_000049,TMDB_T_44217,3,2026-03-21
RAT_0000756,CUST_000049,TMDB_T_4614,1,2025-12-26
RAT_0000757,CUST_000049,TMDB_T_67460,4,2025-07-26
RAT_0000758,CUST_000050,TMDB_M_1049471,5,2026-01-15
RAT_0000759,CUST_000050,TMDB_M_1241470,2,2025-05-16
RAT_0000760,CUST_000050,TMDB_M_12444,5,2026-01-07
RAT_0000761,CUST_000050,TMDB_M_12445,4,2025-08-01
RAT_0000762,CUST_000050,TMDB_M_12509,5,2026-02-12
RAT_0000763,CUST_000050,TMDB_M_128,2,2026-03-10
RAT_0000764,CUST_000050,TMDB_M_1327819,4,2025-06-29
RAT_0000765,CUST_000050,TMDB_M_1865,4,2026-03-19
RAT_0000766,CUST_000050,TMDB_M_226674,5,2026-02-10
RAT_0000767,CUST_000050,TMDB_M_335984,2,2026-03-12
RAT_0000768,CUST_000050,TMDB_M_37165,3,2026-02-22
RAT_0000769,CUST_000050,TMDB_M_424,2,2026-02-20
RAT_0000770,CUST_000050,TMDB_M_568,2,2026-02-18
RAT_0000771,CUST_000050,TMDB_M_604079,4,2025-08-02
RAT_0000772,CUST_000050,TMDB_M_630,3,2025-04-30
RAT_0000773,CUST_000050,TMDB_M_671,3,2026-03-17
RAT_0000774,CUST_000050,TMDB_M_98477,4,2026-01-04
RAT_0000775,CUST_000050,TMDB_T_17610,3,2025-10-02
RAT_0000776,CUST_000050,TMDB_T_19530,4,2025-07-27
RAT_0000777,CUST_000050,TMDB_T_2171,4,2026-02-23
RAT_0000778,CUST_000050,TMDB_T_37680,3,2026-03-25
RAT_0000779,CUST_000050,TMDB_T_4614,4,2025-10-17
RAT_0000780,CUST_000050,TMDB_T_70672,4,2026-01-04
RAT_0000781,CUST_000050,TMDB_T_71790,3,2025-12-17
RAT_0000782,CUST_000050,TMDB_T_790,2,2026-02-09
RAT_0000783,CUST_000050,TMDB_T_80748,4,2025-12-13
RAT_0000784,CUST_000051,TMDB_M_875828,4,2026-04-09
RAT_0000785,CUST_000052,TMDB_M_1022787,5,2024-07-06
RAT_0000786,CUST_000052,TMDB_M_1084242,3,2025-07-06
RAT_0000787,CUST_000052,TMDB_M_1159559,2,2024-07-01
RAT_0000788,CUST_000052,TMDB_M_1226863,1,2026-02-23
RAT_0000789,CUST_000052,TMDB_M_1297842,3,2025-03-07
RAT_0000790,CUST_000052,TMDB_M_1497970,4,2025-12-19
RAT_0000791,CUST_000052,TMDB_M_1575337,4,2024-12-27
RAT_0000792,CUST_000052,TMDB_M_447273,4,2025-12-22
RAT_0000793,CUST_000052,TMDB_M_4935,3,2025-10-18
RAT_0000794,CUST_000052,TMDB_M_552524,3,2025-09-10
RAT_0000795,CUST_000052,TMDB_M_786892,1,2026-03-03
RAT_0000796,CUST_000052,TMDB_T_1434,3,2026-02-13
RAT_0000797,CUST_000052,TMDB_T_15260,5,2026-02-02
RAT_0000798,CUST_000052,TMDB_T_2261,2,2024-11-18
RAT_0000799,CUST_000052,TMDB_T_278275,5,2026-03-19
RAT_0000800,CUST_000052,TMDB_T_35007,5,2026-03-25
RAT_0000801,CUST_000052,TMDB_T_4607,4,2024-11-02
RAT_0000802,CUST_000052,TMDB_T_502,4,2025-11-26
RAT_0000803,CUST_000053,TMDB_M_1284496,2,2026-03-23
RAT_0000804,CUST_000053,TMDB_M_1430,3,2026-02-21
RAT_0000805,CUST_000053,TMDB_M_228150,3,2026-03-12
RAT_0000806,CUST_000053,TMDB_M_269149,1,2026-03-08
RAT_0000807,CUST_000053,TMDB_M_58008,5,2026-03-31
RAT_0000808,CUST_000053,TMDB_M_991494,1,2026-03-02
RAT_0000809,CUST_000054,TMDB_M_1007734,2,2025-08-20
RAT_0000810,CUST_000054,TMDB_M_120,4,2025-08-04
RAT_0000811,CUST_000054,TMDB_M_121,2,2025-06-06
RAT_0000812,CUST_000054,TMDB_M_1242501,3,2025-09-14
RAT_0000813,CUST_000054,TMDB_M_128,5,2025-11-21
RAT_0000814,CUST_000054,TMDB_M_1291608,3,2025-08-05
RAT_0000815,CUST_000054,TMDB_M_1292695,3,2025-03-26
RAT_0000816,CUST_000054,TMDB_M_1328803,2,2025-08-13
RAT_0000817,CUST_000054,TMDB_M_1493859,2,2025-02-22
RAT_0000818,CUST_000054,TMDB_M_1865,3,2025-12-10
