watch_event_id,customer_id,content_id,watch_date,watch_start_time,watch_duration_minutes,completion_percentage,device_type,session_id,is_resumed
WE_00000229,CUST_000002,TMDB_T_1100,2025-07-12,19:27:00,35,0.92,mobile,SESS_D66DE2A1,False
WE_00000230,CUST_000002,TMDB_M_429,2026-01-04,22:12:00,99,0.61,gaming_console,SESS_69B6F3B7,False
WE_00000231,CUST_000002,TMDB_T_1973,2025-12-30,07:05:00,11,0.3,mobile,SESS_A9217DDC,False
WE_00000232,CUST_000002,TMDB_M_986056,2026-04-11,10:12:00,57,0.52,mobile,SESS_2AD3136F,False
WE_00000233,CUST_000002,TMDB_T_291,2025-08-16,13:09:00,48,0.89,mobile,SESS_D7825EA3,False
WE_00000234,CUST_000002,TMDB_M_1325734,2026-04-16,18:44:00,47,0.48,mobile,SESS_43AF6C46,False
WE_00000235,CUST_000002,TMDB_M_1019420,2025-11-11,10:20:00,38,0.39,desktop,SESS_0D722918,False
WE_00000236,CUST_000002,TMDB_M_1363123,2025-05-22,19:38:00,80,0.86,mobile,SESS_79EA5621,False
WE_00000237,CUST_000002,TMDB_M_429,2025-04-20,13:23:00,148,0.91,mobile,SESS_F2C0A0CF,False
WE_00000238,CUST_000002,TMDB_T_32415,2025-11-26,13:08:00,39,0.69,smart_tv,SESS_3BD13A43,False
WE_00000239,CUST_000002,TMDB_M_1316092,2025-04-06,19:09:00,62,0.47,mobile,SESS_63DBA8C8,False
WE_00000240,CUST_000002,TMDB_M_1523145,2025-09-29,11:25:00,66,0.41,mobile,SESS_87CB0E2A,False
WE_00000241,CUST_000002,TMDB_T_73586,2025-05-08,18:51:00,34,0.75,mobile,SESS_49EE4969,False
WE_00000242,CUST_000002,TMDB_M_1327862,2025-06-05,18:27:00,84,0.56,mobile,SESS_61CB0527,False
WE_00000243,CUST_000002,TMDB_T_73586,2025-08-17,23:23:00,27,0.6,tablet,SESS_87BEB021,True
WE_00000244,CUST_000002,TMDB_T_60059,2025-06-14,08:09:00,27,0.63,mobile,SESS_18ECDE2B,True
WE_00000245,CUST_000002,TMDB_T_291,2026-03-12,07:07:00,30,0.55,mobile,SESS_5A947A40,False
WE_00000246,CUST_000002,TMDB_M_62201,2025-11-05,06:34:00,69,0.54,mobile,SESS_9C48C830,False
WE_00000247,CUST_000002,TMDB_T_73586,2025-08-12,09:22:00,21,0.46,mobile,SESS_45C87F41,False
WE_00000248,CUST_000003,TMDB_M_101,2024-11-07,19:57:00,85,0.78,tablet,SESS_CD649AFF,False
WE_00000249,CUST_000003,TMDB_T_58841,2025-08-24,16:23:00,19,0.66,tablet,SESS_958C9CFD,True
WE_00000250,CUST_000003,TMDB_M_1297842,2026-01-25,22:46:00,66,0.71,desktop,SESS_ACDFE0FF,True
WE_00000251,CUST_000003,TMDB_M_286217,2026-02-23,14:46:00,46,0.54,tablet,SESS_AC00F929,False
WE_00000252,CUST_000003,TMDB_M_1049471,2024-08-01,12:36:00,59,0.55,tablet,SESS_851B9860,False
WE_00000253,CUST_000003,TMDB_M_674,2025-03-18,21:13:00,76,0.76,tablet,SESS_FE43541A,False
WE_00000254,CUST_000003,TMDB_M_122,2025-08-02,18:58:00,47,0.42,tablet,SESS_02B53D3D,False
WE_00000255,CUST_000003,TMDB_M_1272837,2025-02-27,10:17:00,33,0.21,tablet,SESS_11654CB3,False
WE_00000256,CUST_000003,TMDB_T_17610,2026-01-15,13:01:00,38,0.71,tablet,SESS_8677B81D,False
WE_00000257,CUST_000003,TMDB_M_1284120,2024-12-24,19:40:00,92,0.77,gaming_console,SESS_59FCFAEB,False
WE_00000258,CUST_000003,TMDB_M_840464,2025-11-17,20:09:00,50,0.47,tablet,SESS_407C4370,False
WE_00000259,CUST_000003,TMDB_M_122,2025-10-04,07:42:00,113,0.74,tablet,SESS_9E90D107,False
WE_00000260,CUST_000003,TMDB_M_12444,2024-07-31,22:23:00,37,0.27,tablet,SESS_98197749,False
WE_00000261,CUST_000003,TMDB_M_1470130,2025-03-30,17:36:00,29,0.32,tablet,SESS_3781D306,False
WE_00000262,CUST_000003,TMDB_T_66732,2024-06-04,13:24:00,21,0.43,tablet,SESS_1F2DA344,False
WE_00000263,CUST_000003,TMDB_M_414906,2024-09-23,09:36:00,42,0.52,tablet,SESS_161D6ACF,False
WE_00000264,CUST_000003,TMDB_M_414906,2024-10-21,19:22:00,143,0.99,gaming_console,SESS_603ECFEF,False
WE_00000265,CUST_000003,TMDB_M_1115544,2025-07-14,16:32:00,40,0.42,smart_tv,SESS_A5DD2836,False
WE_00000266,CUST_000003,TMDB_M_1408208,2025-06-17,20:10:00,72,0.81,tablet,SESS_2F4CFEFB,False
WE_00000267,CUST_000003,TMDB_T_873,2024-11-09,09:24:00,46,0.86,mobile,SESS_2F2BDC13,False
WE_00000268,CUST_000003,TMDB_M_674,2025-07-14,13:08:00,53,0.53,tablet,SESS_A9151364,False
WE_00000269,CUST_000003,TMDB_M_1336770,2025-10-09,06:20:00,105,0.68,tablet,SESS_7414E3E1,False
WE_00000270,CUST_000003,TMDB_M_346364,2024-10-29,18:35:00,24,0.27,tablet,SESS_C4F4B844,False
WE_00000271,CUST_000003,TMDB_T_2316,2024-11-25,13:11:00,14,0.33,tablet,SESS_AAE6787E,False
WE_00000272,CUST_000003,TMDB_M_1526650,2024-12-02,20:29:00,126,0.92,tablet,SESS_41E0CFAF,False
WE_00000273,CUST_000003,TMDB_M_73861,2026-01-19,09:51:00,150,0.98,tablet,SESS_46FC4FF2,False
WE_00000274,CUST_000003,TMDB_T_4087,2025-04-16,08:00:00,24,0.93,tablet,SESS_637AA999,False
WE_00000275,CUST_000003,TMDB_M_49051,2026-04-10,19:16:00,141,0.89,tablet,SESS_421BECCA,False
WE_00000276,CUST_000003,TMDB_M_8358,2025-11-13,07:18:00,123,0.77,tablet,SESS_2D8CC973,False
WE_00000277,CUST_000003,TMDB_M_1865,2024-06-21,09:06:00,70,0.7,tablet,SESS_FABB6609,True
WE_00000278,CUST_000003,TMDB_T_2288,2025-02-04,17:26:00,34,0.66,mobile,SESS_6483B0E7,False
WE_00000279,CUST_000003,TMDB_T_79744,2024-10-04,09:21:00,29,0.84,tablet,SESS_1BC2197E,False
WE_00000280,CUST_000003,TMDB_M_181812,2024-07-26,15:44:00,90,0.8,tablet,SESS_6E66A273,False
WE_00000281,CUST_000003,TMDB_M_673,2025-08-16,22:18:00,102,0.68,mobile,SESS_1B332E43,True
WE_00000282,CUST_000003,TMDB_M_675,2025-05-26,15:30:00,49,0.45,tablet,SESS_424D9430,False
WE_00000283,CUST_000003,TMDB_M_120,2026-04-01,18:16:00,53,0.32,tablet,SESS_12068AD6,False
WE_00000284,CUST_000003,TMDB_M_848116,2024-06-09,06:16:00,96,0.67,tablet,SESS_C6F903CF,False
WE_00000285,CUST_000003,TMDB_T_71712,2025-10-14,11:22:00,29,1.0,tablet,SESS_7F695B97,False
WE_00000286,CUST_000003,TMDB_T_70672,2026-01-03,21:41:00,19,0.45,tablet,SESS_0038DC84,False
WE_00000287,CUST_000003,TMDB_M_567609,2025-10-31,13:19:00,30,0.21,tablet,SESS_63F6BF77,False
WE_00000288,CUST_000003,TMDB_M_299536,2024-10-12,20:36:00,78,0.72,tablet,SESS_546FCBA3,False
WE_00000289,CUST_000003,TMDB_T_5920,2024-05-24,13:47:00,32,0.88,gaming_console,SESS_00F2BAA4,False
WE_00000290,CUST_000003,TMDB_M_98477,2026-03-23,14:35:00,163,0.96,tablet,SESS_C55FA445,False
WE_00000291,CUST_000003,TMDB_T_60059,2025-11-13,22:15:00,43,0.98,tablet,SESS_6766D37B,False
WE_00000292,CUST_000003,TMDB_M_674,2024-11-15,11:02:00,38,0.38,tablet,SESS_CFF14C0E,False
WE_00000293,CUST_000003,TMDB_M_949,2025-02-08,22:19:00,72,0.79,mobile,SESS_39D11950,True
WE_00000294,CUST_000003,TMDB_M_49051,2024-12-31,07:20:00,90,0.57,tablet,SESS_B0736DD1,False
WE_00000295,CUST_000003,TMDB_T_32798,2024-07-25,23:37:00,8,0.27,tablet,SESS_1F0733DF,False
WE_00000296,CUST_000003,TMDB_T_1398,2025-09-22,12:37:00,29,0.54,desktop,SESS_FDD99681,False
WE_00000297,CUST_000003,TMDB_T_19530,2026-01-31,19:38:00,25,0.99,tablet,SESS_4D862412,False
WE_00000298,CUST_000003,TMDB_M_49051,2026-02-17,14:55:00,96,0.61,tablet,SESS_FF3C6D4E,False
WE_00000299,CUST_000003,TMDB_M_1865,2025-04-26,11:31:00,45,0.45,tablet,SESS_5D87EDD2,True
WE_00000300,CUST_000003,TMDB_M_73861,2025-10-15,15:06:00,38,0.25,tablet,SESS_570E5AF5,False
WE_00000301,CUST_000003,TMDB_M_8358,2025-08-08,09:48:00,138,0.86,tablet,SESS_C2AD0D97,False
WE_00000302,CUST_000003,TMDB_M_1100988,2025-03-22,15:59:00,59,0.62,tablet,SESS_33FFB402,False
WE_00000303,CUST_000003,TMDB_M_1610418,2025-12-17,11:54:00,39,0.35,tablet,SESS_F7AEEDE8,False
WE_00000304,CUST_000003,TMDB_M_49051,2026-03-21,13:59:00,114,0.72,tablet,SESS_4C82C445,False
WE_00000305,CUST_000003,TMDB_M_1228246,2025-03-18,20:19:00,126,0.78,tablet,SESS_1B552618,False
WE_00000306,CUST_000003,TMDB_T_1431,2025-06-18,19:22:00,8,0.2,smart_tv,SESS_7C8B7F1E,False
WE_00000307,CUST_000003,TMDB_T_76479,2024-10-02,12:13:00,38,0.81,tablet,SESS_701FB3EA,False
WE_00000308,CUST_000003,TMDB_M_1470130,2025-01-29,23:35:00,41,0.46,tablet,SESS_092385FE,False
WE_00000309,CUST_000003,TMDB_M_934433,2024-12-18,11:20:00,71,0.42,tablet,SESS_FF12FE28,False
WE_00000310,CUST_000003,TMDB_T_1412,2026-01-09,13:17:00,33,0.75,desktop,SESS_638644E0,False
WE_00000311,CUST_000003,TMDB_M_807,2026-01-02,17:28:00,71,0.71,tablet,SESS_A4B65CFA,False
WE_00000312,CUST_000003,TMDB_M_157336,2024-09-02,10:55:00,42,0.46,desktop,SESS_F7073712,False
WE_00000313,CUST_000003,TMDB_M_181808,2025-03-14,23:48:00,81,0.55,tablet,SESS_F7716700,False
WE_00000314,CUST_000003,TMDB_M_694,2025-12-03,16:54:00,33,0.22,smart_tv,SESS_56DB638A,False
WE_00000315,CUST_000003,TMDB_M_83533,2025-08-11,13:29:00,34,0.37,tablet,SESS_B8943DF8,False
WE_00000316,CUST_000003,TMDB_M_121,2024-12-01,06:08:00,49,0.4,tablet,SESS_36308A60,True
WE_00000317,CUST_000003,TMDB_M_396535,2025-07-06,22:23:00,29,0.24,tablet,SESS_85EB2B3F,True
WE_00000318,CUST_000003,TMDB_M_1159559,2025-08-02,23:31:00,80,0.97,tablet,SESS_DEC56DC3,False
WE_00000319,CUST_000003,TMDB_M_157336,2025-04-18,23:10:00,59,0.65,smart_tv,SESS_BDB58D06,False
WE_00000320,CUST_000003,TMDB_M_1284460,2024-08-09,08:49:00,65,0.72,tablet,SESS_1270C935,False
WE_00000321,CUST_000003,TMDB_M_671,2025-02-19,16:29:00,86,0.72,tablet,SESS_7D283421,False
WE_00000322,CUST_000003,TMDB_M_1327819,2026-04-21,15:00:00,79,0.96,desktop,SESS_E83CDFF9,False
WE_00000323,CUST_000003,TMDB_T_549,2025-06-15,13:37:00,29,0.54,tablet,SESS_3E20718A,False
WE_00000324,CUST_000003,TMDB_M_10138,2025-04-11,17:57:00,116,0.82,tablet,SESS_03AD702E,False
WE_00000325,CUST_000003,TMDB_M_941109,2025-12-23,23:38:00,60,0.45,tablet,SESS_E797F3AE,False
WE_00000326,CUST_000003,TMDB_T_4087,2024-06-21,16:59:00,16,0.63,tablet,SESS_18E824E9,False
WE_00000327,CUST_000003,TMDB_T_74561,2024-12-11,12:49:00,49,0.99,tablet,SESS_D5D9A385,False
WE_00000328,CUST_000003,TMDB_M_508947,2024-09-29,18:01:00,168,0.96,tablet,SESS_D145BD7F,False
WE_00000329,CUST_000003,TMDB_M_1315303,2024-12-11,18:37:00,42,0.52,tablet,SESS_98507072,False
WE_00000330,CUST_000003,TMDB_T_1408,2024-08-15,22:07:00,28,0.61,tablet,SESS_1027FBF7,False
WE_00000331,CUST_000003,TMDB_M_1058710,2024-12-12,16:26:00,81,0.68,tablet,SESS_565C1E3F,False
WE_00000332,CUST_000003,TMDB_T_284058,2024-08-12,09:29:00,28,0.49,tablet,SESS_BCE8E033,True
WE_00000333,CUST_000003,TMDB_M_1228246,2025-06-05,17:19:00,84,0.52,tablet,SESS_1EECE891,False
WE_00000334,CUST_000003,TMDB_M_809,2025-07-30,08:41:00,67,0.72,tablet,SESS_8BBF1B30,False
WE_00000335,CUST_000003,TMDB_T_82873,2025-06-15,07:09:00,10,0.21,tablet,SESS_F6F61488,False
WE_00000336,CUST_000003,TMDB_T_58841,2024-11-09,07:03:00,9,0.32,tablet,SESS_0BAB8F53,False
WE_00000337,CUST_000003,TMDB_M_1630433,2024-12-12,19:52:00,73,0.73,tablet,SESS_102F4F5C,False
WE_00000338,CUST_000003,TMDB_M_671,2024-11-04,17:56:00,94,0.79,mobile,SESS_C1EECD7A,False
WE_00000339,CUST_000003,TMDB_T_1911,2024-10-25,14:39:00,25,0.52,tablet,SESS_5EB38EF5,False
WE_00000340,CUST_000003,TMDB_M_1290417,2024-06-07,19:02:00,82,0.79,tablet,SESS_3E5F7E23,False
WE_00000341,CUST_000003,TMDB_M_1226863,2026-01-14,17:57:00,56,0.34,tablet,SESS_22249813,False
WE_00000342,CUST_000003,TMDB_M_1424965,2025-07-15,19:54:00,46,0.29,tablet,SESS_A1D78199,False
WE_00000343,CUST_000003,TMDB_M_840464,2025-08-05,14:08:00,48,0.45,tablet,SESS_28628B4E,False
WE_00000344,CUST_000003,TMDB_M_98477,2025-11-15,12:08:00,98,0.58,tablet,SESS_14AA3CA3,False
WE_00000345,CUST_000003,TMDB_M_755898,2024-09-21,09:45:00,38,0.31,tablet,SESS_ED174FDD,False
WE_00000346,CUST_000003,TMDB_T_2734,2026-01-31,16:45:00,12,0.35,tablet,SESS_97FEB937,False
WE_00000347,CUST_000003,TMDB_M_630,2026-03-27,10:20:00,104,0.99,tablet,SESS_B189727F,False
WE_00000348,CUST_000004,TMDB_T_98031,2025-04-22,12:11:00,25,0.84,tablet,SESS_79DBF407,True
WE_00000349,CUST_000004,TMDB_M_122,2026-02-23,21:30:00,80,0.52,tablet,SESS_24A167FD,False
WE_00000350,CUST_000004,TMDB_T_502,2025-07-10,14:34:00,36,0.99,tablet,SESS_734EAB10,False
WE_00000351,CUST_000004,TMDB_M_1228246,2026-04-21,16:51:00,162,1.0,tablet,SESS_2CAF3D2F,False
WE_00000352,CUST_000004,TMDB_T_5920,2026-01-11,17:27:00,29,0.81,tablet,SESS_98A547B2,False
WE_00000353,CUST_000004,TMDB_M_128,2026-01-08,15:08:00,75,0.86,tablet,SESS_9CAF4BFE,False
WE_00000354,CUST_000004,TMDB_T_63174,2025-09-09,12:09:00,19,0.35,gaming_console,SESS_D3946DC7,False
WE_00000355,CUST_000004,TMDB_T_58841,2025-07-27,22:38:00,10,0.36,tablet,SESS_6B358D15,False
WE_00000356,CUST_000004,TMDB_T_4629,2026-01-18,23:14:00,28,0.62,tablet,SESS_31208BDE,False
WE_00000357,CUST_000004,TMDB_M_98477,2026-01-01,13:53:00,125,0.74,tablet,SESS_FA0F01A4,False
WE_00000358,CUST_000004,TMDB_T_35007,2026-04-06,15:24:00,24,0.42,desktop,SESS_DCDBF14E,False
WE_00000359,CUST_000004,TMDB_T_4556,2025-11-06,15:00:00,18,0.57,tablet,SESS_81EE30E4,True
WE_00000360,CUST_000004,TMDB_M_1272837,2026-04-02,08:03:00,150,0.94,tablet,SESS_A05FF5E6,False
WE_00000361,CUST_000004,TMDB_M_674,2025-06-15,19:25:00,51,0.51,tablet,SESS_0D95EE72,False
WE_00000362,CUST_000004,TMDB_T_63174,2025-08-10,10:57:00,14,0.26,tablet,SESS_26331CC6,False
WE_00000363,CUST_000004,TMDB_M_1539104,2026-04-11,20:09:00,132,0.96,tablet,SESS_E9570A2A,False
WE_00000364,CUST_000004,TMDB_T_58841,2025-09-19,21:14:00,13,0.45,tablet,SESS_28E60130,False
WE_00000365,CUST_000004,TMDB_T_1403,2025-09-04,10:04:00,37,0.63,tablet,SESS_0DD4C0E6,False
WE_00000366,CUST_000004,TMDB_M_1290417,2026-04-08,20:27:00,53,0.51,smart_tv,SESS_35A7AC9B,False
WE_00000367,CUST_000004,TMDB_T_502,2026-04-03,17:15:00,14,0.38,tablet,SESS_9DE7DF7B,False
WE_00000368,CUST_000004,TMDB_T_502,2026-03-11,14:53:00,9,0.25,tablet,SESS_74017BB3,False
WE_00000369,CUST_000004,TMDB_T_1911,2025-08-24,14:22:00,34,0.71,tablet,SESS_0D6DCB42,True
WE_00000370,CUST_000004,TMDB_T_73586,2025-05-26,13:37:00,27,0.59,tablet,SESS_2875AD5D,False
WE_00000371,CUST_000004,TMDB_T_502,2025-08-19,07:38:00,25,0.69,desktop,SESS_83D0BAE7,True
WE_00000372,CUST_000004,TMDB_T_72517,2026-02-28,13:23:00,23,0.66,tablet,SESS_3C3C9C08,False
WE_00000373,CUST_000004,TMDB_M_361743,2026-04-03,07:22:00,89,0.54,tablet,SESS_946B4482,False
WE_00000374,CUST_000004,TMDB_M_1470130,2025-11-16,18:52:00,60,0.66,tablet,SESS_BF4113CB,False
WE_00000375,CUST_000004,TMDB_M_62029,2026-04-21,11:01:00,82,0.74,tablet,SESS_3AE56C8D,False
WE_00000376,CUST_000004,TMDB_T_35007,2025-09-20,17:52:00,46,0.78,tablet,SESS_3A4FECE7,False
WE_00000377,CUST_000004,TMDB_T_76479,2025-10-02,07:20:00,18,0.4,tablet,SESS_699FDB02,False
WE_00000378,CUST_000004,TMDB_M_672,2026-02-24,18:48:00,115,0.65,tablet,SESS_E43081AA,False
WE_00000379,CUST_000004,TMDB_T_94722,2025-07-02,23:47:00,32,0.89,tablet,SESS_95C89B2D,False
WE_00000380,CUST_000004,TMDB_M_1297454,2025-07-30,18:20:00,93,0.93,tablet,SESS_6F94DA50,False
WE_00000381,CUST_000004,TMDB_T_35007,2026-02-26,17:21:00,24,0.41,tablet,SESS_9C03D65C,False
WE_00000382,CUST_000004,TMDB_T_20111,2025-10-07,09:12:00,34,0.97,tablet,SESS_5F9CB7E0,False
WE_00000383,CUST_000004,TMDB_M_1523145,2025-12-20,11:25:00,104,0.65,gaming_console,SESS_31B42308,False
WE_00000384,CUST_000004,TMDB_T_1409,2025-05-13,14:09:00,54,0.93,tablet,SESS_450AB36D,False
WE_00000385,CUST_000004,TMDB_M_22,2026-01-02,08:20:00,24,0.28,tablet,SESS_083759F8,False
WE_00000386,CUST_000004,TMDB_T_127529,2025-11-17,14:01:00,20,0.4,tablet,SESS_47D5AC92,False
WE_00000387,CUST_000004,TMDB_M_82690,2026-03-26,12:09:00,66,0.4,tablet,SESS_772D416D,True
WE_00000388,CUST_000004,TMDB_M_1635276,2025-08-07,20:26:00,148,0.89,tablet,SESS_C2A59D7B,False
WE_00000389,CUST_000004,TMDB_M_285,2026-01-20,18:47:00,99,0.66,tablet,SESS_4B8FB475,False
WE_00000390,CUST_000004,TMDB_M_848116,2025-10-08,13:20:00,59,0.41,tablet,SESS_CB68A34E,False
WE_00000391,CUST_000004,TMDB_M_1087891,2025-05-14,23:37:00,40,0.31,mobile,SESS_E7D3F770,True
WE_00000392,CUST_000004,TMDB_T_4376,2025-12-20,13:46:00,18,0.63,tablet,SESS_8D8164B0,False
WE_00000393,CUST_000004,TMDB_M_128,2026-03-30,20:31:00,36,0.42,desktop,SESS_6964EB16,False
WE_00000394,CUST_000004,TMDB_M_414906,2025-05-08,23:41:00,27,0.34,tablet,SESS_DCB913B4,True
WE_00000395,CUST_000004,TMDB_M_157336,2025-09-29,14:36:00,69,0.75,tablet,SESS_7936931E,False
WE_00000396,CUST_000004,TMDB_T_502,2026-04-12,12:42:00,28,0.76,desktop,SESS_03B68657,False
WE_00000397,CUST_000004,TMDB_M_1228246,2026-01-05,19:09:00,63,0.39,gaming_console,SESS_DF629D0C,False
WE_00000398,CUST_000004,TMDB_T_790,2026-03-19,09:49:00,12,0.24,gaming_console,SESS_6F2AEC8A,False
WE_00000399,CUST_000004,TMDB_T_35007,2026-02-13,11:53:00,46,0.79,tablet,SESS_ED6F4EE3,False
WE_00000400,CUST_000004,TMDB_T_1434,2026-03-03,09:25:00,31,0.78,tablet,SESS_E9EBD446,False
WE_00000401,CUST_000004,TMDB_T_502,2026-03-21,16:11:00,28,0.76,tablet,SESS_6AF31899,True
WE_00000402,CUST_000004,TMDB_T_502,2025-10-03,18:12:00,22,0.6,tablet,SESS_FDC419B2,False
WE_00000403,CUST_000004,TMDB_M_1315303,2026-03-02,06:56:00,65,0.8,tablet,SESS_81145252,False
WE_00000404,CUST_000004,TMDB_M_1297454,2026-01-15,06:00:00,33,0.33,gaming_console,SESS_64F22A7C,False
WE_00000405,CUST_000004,TMDB_M_934433,2025-09-08,21:11:00,44,0.26,tablet,SESS_B257E257,False
WE_00000406,CUST_000004,TMDB_M_564,2025-09-28,22:09:00,82,0.66,mobile,SESS_7ECB002E,False
WE_00000407,CUST_000004,TMDB_T_873,2025-11-18,15:59:00,49,0.91,smart_tv,SESS_C0C9C3ED,False
WE_00000408,CUST_000004,TMDB_M_98477,2025-09-30,16:29:00,102,0.6,tablet,SESS_68181F5B,False
WE_00000409,CUST_000004,TMDB_T_154770,2026-01-10,08:21:00,48,0.83,gaming_console,SESS_5BC07988,False
WE_00000410,CUST_000004,TMDB_T_35007,2025-06-16,07:58:00,49,0.84,tablet,SESS_FFBB4BCC,False
WE_00000411,CUST_000004,TMDB_M_8966,2025-12-06,09:54:00,167,0.93,tablet,SESS_AB45EAF0,False
WE_00000412,CUST_000004,TMDB_T_35007,2026-03-10,12:18:00,25,0.43,tablet,SESS_75938F5A,False
WE_00000413,CUST_000004,TMDB_T_35007,2025-11-09,16:35:00,34,0.59,tablet,SESS_956ABFDF,False
WE_00000414,CUST_000004,TMDB_M_1100988,2025-10-21,07:12:00,72,0.75,tablet,SESS_76B90472,False
WE_00000415,CUST_000004,TMDB_T_220542,2025-09-09,11:41:00,39,0.8,tablet,SESS_B400A5E1,False
WE_00000416,CUST_000004,TMDB_T_1911,2025-04-29,23:03:00,24,0.51,tablet,SESS_DF1E04CB,False
WE_00000417,CUST_000004,TMDB_T_278573,2026-03-21,11:32:00,20,0.79,tablet,SESS_B432ECE9,False
WE_00000418,CUST_000004,TMDB_M_98477,2026-03-28,13:45:00,96,0.57,tablet,SESS_A0970FF4,False
WE_00000419,CUST_000004,TMDB_M_630,2026-04-05,18:13:00,75,0.71,tablet,SESS_B0D508A9,False
WE_00000420,CUST_000004,TMDB_M_1061474,2025-06-03,16:11:00,22,0.2,tablet,SESS_4BED523C,False
WE_00000421,CUST_000004,TMDB_T_35007,2025-07-30,14:56:00,18,0.32,tablet,SESS_B2B3BB39,False
WE_00000422,CUST_000004,TMDB_M_1272837,2026-03-19,14:26:00,152,0.95,tablet,SESS_93423B4F,False
WE_00000423,CUST_000004,TMDB_T_2224,2025-11-03,21:16:00,18,0.5,mobile,SESS_AF4637B3,False
WE_00000424,CUST_000004,TMDB_T_32798,2026-02-19,08:40:00,9,0.3,tablet,SESS_55F01600,True
WE_00000425,CUST_000004,TMDB_M_330457,2025-06-25,16:10:00,74,0.59,tablet,SESS_83C5C510,False
WE_00000426,CUST_000004,TMDB_M_240,2025-08-14,15:34:00,132,0.77,tablet,SESS_5D2E7B90,False
WE_00000427,CUST_000004,TMDB_T_1405,2026-01-21,23:54:00,35,0.86,smart_tv,SESS_620956A8,False
WE_00000428,CUST_000004,TMDB_T_71790,2025-06-09,07:53:00,31,0.58,tablet,SESS_0A76BD91,False
WE_00000429,CUST_000004,TMDB_M_1327819,2025-05-17,17:28:00,70,0.85,tablet,SESS_A5EEA4A2,False
WE_00000430,CUST_000004,TMDB_T_63174,2025-11-17,12:46:00,46,0.81,tablet,SESS_8F8DD995,False
WE_00000431,CUST_000004,TMDB_M_177572,2026-01-21,11:22:00,136,0.89,tablet,SESS_236E9007,False
WE_00000432,CUST_000004,TMDB_T_35007,2026-02-28,13:11:00,56,0.96,tablet,SESS_8A257159,False
WE_00000433,CUST_000004,TMDB_T_35007,2025-09-23,13:38:00,53,0.9,tablet,SESS_BCC4F087,False
WE_00000434,CUST_000004,TMDB_M_1193501,2026-01-15,22:34:00,49,0.29,tablet,SESS_DF02774D,True
WE_00000435,CUST_000004,TMDB_M_1426297,2026-04-08,06:24:00,30,0.23,mobile,SESS_C0CFFA73,True
WE_00000436,CUST_000004,TMDB_T_4057,2025-05-04,13:48:00,23,0.81,tablet,SESS_5209EAAB,False
WE_00000437,CUST_000004,TMDB_T_71790,2026-01-18,15:43:00,51,0.95,tablet,SESS_80E9B300,False
WE_00000438,CUST_000004,TMDB_T_2224,2025-11-21,14:22:00,14,0.39,tablet,SESS_0DF1172A,False
WE_00000439,CUST_000004,TMDB_M_128,2026-02-24,10:18:00,55,0.63,tablet,SESS_73D12F3E,False
WE_00000440,CUST_000004,TMDB_M_1171145,2025-07-03,11:23:00,56,0.51,tablet,SESS_D45E087F,False
WE_00000441,CUST_000004,TMDB_M_1317288,2025-11-12,23:54:00,56,0.32,tablet,SESS_882AE449,False
WE_00000442,CUST_000004,TMDB_M_1272837,2025-10-27,19:29:00,152,0.95,tablet,SESS_E6426F0B,False
WE_00000443,CUST_000004,TMDB_T_284058,2025-11-18,18:08:00,33,0.57,tablet,SESS_5E3ECE60,False
WE_00000444,CUST_000004,TMDB_M_630,2025-07-19,17:57:00,38,0.36,gaming_console,SESS_B177116D,False
WE_00000445,CUST_000004,TMDB_M_1272837,2025-10-31,23:41:00,81,0.51,tablet,SESS_E214D458,False
WE_00000446,CUST_000004,TMDB_M_672,2026-02-18,22:27:00,83,0.47,desktop,SESS_E24C724B,False
WE_00000447,CUST_000004,TMDB_M_22,2025-11-17,10:41:00,57,0.65,tablet,SESS_6403C4BC,False
WE_00000448,CUST_000005,TMDB_M_205596,2025-08-09,22:47:00,84,0.81,mobile,SESS_F5504C52,False
WE_00000449,CUST_000005,TMDB_M_665,2025-01-29,16:54:00,31,0.22,smart_tv,SESS_2A2E1E6A,True
WE_00000450,CUST_000005,TMDB_M_205596,2026-04-17,16:37:00,46,0.45,mobile,SESS_25E050F6,False
WE_00000451,CUST_000005,TMDB_M_1214931,2025-08-27,10:10:00,58,0.44,mobile,SESS_344A21B7,False
WE_00000452,CUST_000005,TMDB_M_1218925,2025-10-10,21:44:00,44,0.53,mobile,SESS_05CF079E,False
WE_00000453,CUST_000005,TMDB_M_1339876,2025-12-30,10:58:00,43,0.4,mobile,SESS_AEB1FCD3,False
WE_00000454,CUST_000005,TMDB_T_62223,2026-02-01,06:37:00,16,0.5,mobile,SESS_7951D52B,False
WE_00000455,CUST_000005,TMDB_T_498,2026-03-05,06:31:00,22,0.66,mobile,SESS_BCDA835F,False
WE_00000456,CUST_000005,TMDB_T_61818,2025-10-28,10:39:00,24,0.91,mobile,SESS_3066478C,False
WE_00000457,CUST_000005,TMDB_T_4614,2025-07-31,16:18:00,14,0.29,mobile,SESS_CD4F2875,False
WE_00000458,CUST_000005,TMDB_T_22980,2026-02-17,11:23:00,24,0.7,mobile,SESS_8505D91D,False
WE_00000459,CUST_000005,TMDB_M_967,2025-04-19,13:44:00,74,0.45,mobile,SESS_9425FC3A,False
WE_00000460,CUST_000005,TMDB_T_4601,2025-08-28,20:42:00,24,0.47,mobile,SESS_C96D525E,True
